#
# 3-day summary product time series for turkeypointenf39
#
# Site: turkeypointenf39
# Veg Type: EN
# ROI ID Number: 1000
# Lat: 42.7102
# Lon: -80.3573
# Elev: 232
# UTC Offset: -5
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-12-17
# Creation Time: 01:16:00
# Update Date: 2019-09-10
# Update Time: 08:53:51
# Final Processing Date:: 2019-09-10
# Final Processing Time:: 15:16:25
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2011-11-13,2011,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.50032,-91.23929,-88.15042,-87.98892,0.41956,0.4295,0.42993,0.42984,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-14,2011,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.18979,-90.94533,-87.85652,-87.65462,0.41961,0.42951,0.43009,0.4301,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-15,2011,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.88,-90.65182,-87.56303,-87.32101,0.41965,0.42952,0.43024,0.43036,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-16,2011,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.57019,-90.35802,-87.26921,-86.98736,0.4197,0.42953,0.43039,0.43061,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-17,2011,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.25957,-90.06318,-86.97432,-86.65293,0.41974,0.42954,0.43054,0.43086,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-18,2011,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.94739,-89.76654,-86.67761,-86.31699,0.41978,0.42955,0.43069,0.43111,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-19,2011,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.63286,-89.46737,-86.37833,-85.97879,0.41982,0.42956,0.43083,0.43135,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-20,2011,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.31521,-89.16491,-86.07576,-85.63759,0.41986,0.42956,0.43097,0.43159,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-21,2011,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.99369,-88.85841,-85.76915,-85.29265,0.41989,0.42956,0.43111,0.43182,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-22,2011,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.66751,-88.54712,-85.45776,-84.94324,0.41992,0.42956,0.43124,0.43205,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-23,2011,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.3359,-88.23029,-85.14084,-84.58862,0.41995,0.42956,0.43137,0.43227,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-24,2011,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.99809,-87.90717,-84.81765,-84.22804,0.41998,0.42955,0.43149,0.43248,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-25,2011,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.65332,-87.57701,-84.48746,-83.86077,0.42,0.42954,0.4316,0.43269,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-26,2011,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.30081,-87.23906,-84.14952,-83.48606,0.42002,0.42952,0.43171,0.43289,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-27,2011,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.93979,-86.89258,-83.80309,-83.10319,0.42004,0.4295,0.43182,0.43308,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-28,2011,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.56949,-86.53681,-83.44743,-82.7114,0.42006,0.42948,0.43191,0.43327,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-29,2011,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.18914,-86.171,-83.08179,-82.30997,0.42007,0.42945,0.432,0.43344,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-11-30,2011,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.79797,-85.7944,-82.70544,-81.89814,0.42007,0.42941,0.43208,0.43361,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-01,2011,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.3952,-85.40626,-82.31764,-81.47519,0.42007,0.42937,0.43216,0.43376,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-02,2011,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.98007,-85.00584,-81.91763,-81.04037,0.42007,0.42933,0.43222,0.43391,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-03,2011,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.55181,-84.59238,-81.50469,-80.59294,0.42007,0.42927,0.43228,0.43404,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-04,2011,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.10964,-84.16514,-81.07807,-80.13216,0.42006,0.42922,0.43233,0.43417,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-05,2011,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.65279,-83.72336,-80.63702,-79.6573,0.42004,0.42915,0.43237,0.43428,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-06,2011,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.18049,-83.26629,-80.18081,-79.16762,0.42002,0.42908,0.4324,0.43438,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-07,2011,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.69198,-82.79319,-79.7087,-78.66237,0.42,0.429,0.43242,0.43447,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-08,2011,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.18647,-82.3033,-79.21994,-78.14082,0.41997,0.42892,0.43243,0.43454,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-09,2011,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.66321,-81.79587,-78.71379,-77.60222,0.41993,0.42883,0.43242,0.43461,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-10,2011,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.12142,-81.27016,-78.18951,-77.04584,0.41989,0.42873,0.43241,0.43465,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-11,2011,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.56032,-80.72542,-77.64637,-76.47095,0.41984,0.42862,0.43239,0.43469,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-12,2011,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.97915,-80.16089,-77.0836,-75.87679,0.41979,0.4285,0.43235,0.43471,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-13,2011,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.37713,-79.57583,-76.50049,-75.26263,0.41973,0.42837,0.4323,0.43471,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-14,2011,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.7535,-78.96948,-75.89628,-74.62773,0.41966,0.42824,0.43224,0.4347,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-15,2011,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.10749,-78.34111,-75.27023,-73.97136,0.41959,0.4281,0.43217,0.43467,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-16,2011,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-78.43831,-77.68994,-74.62161,-73.29276,0.41951,0.42794,0.43208,0.43463,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-17,2011,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.76374,-77.0333,-73.96747,-72.60896,0.41943,0.42779,0.43199,0.43458,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-18,2011,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.1016,-76.38855,-73.32497,-71.93703,0.41935,0.42763,0.4319,0.43453,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-19,2011,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.45124,-75.75505,-72.69346,-71.27633,0.41927,0.42748,0.43181,0.43449,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-20,2011,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.812,-75.13216,-72.07232,-70.62625,0.41919,0.42733,0.43173,0.43445,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-21,2011,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.18321,-74.51922,-71.46091,-69.98615,0.41911,0.42719,0.43165,0.43442,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-22,2011,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.56423,-73.91561,-70.85861,-69.3554,0.41904,0.42704,0.43157,0.43438,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-23,2011,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.95439,-73.32067,-70.26478,-68.73339,0.41896,0.4269,0.4315,0.43435,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-24,2011,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.35303,-72.73376,-69.67879,-68.11947,0.41889,0.42676,0.43142,0.43433,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-25,2011,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.7595,-72.15424,-69.10001,-67.51302,0.41881,0.42662,0.43135,0.4343,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-26,2011,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.17314,-71.58145,-68.5278,-66.91341,0.41874,0.42648,0.43127,0.43427,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-27,2011,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.59329,-71.01477,-67.96154,-66.32002,0.41867,0.42634,0.4312,0.43425,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-28,2011,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.01929,-70.45354,-67.4006,-65.73221,0.41859,0.4262,0.43113,0.43422,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-29,2011,363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.45049,-69.89712,-66.84434,-65.14936,0.41852,0.42607,0.43106,0.4342,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-30,2011,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.88622,-69.34487,-66.29213,-64.57084,0.41845,0.42593,0.43099,0.43417,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-12-31,2011,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.32583,-68.79613,-65.74335,-63.99601,0.41837,0.42579,0.43092,0.43415,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-01,2012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-68.76866,-68.25028,-65.19735,-63.42426,0.4183,0.42566,0.43084,0.43412,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-02,2012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-68.21405,-67.70666,-64.6535,-62.85495,0.41822,0.42552,0.43077,0.43409,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-03,2012,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-67.66135,-67.16463,-64.11119,-62.28746,0.41815,0.42538,0.4307,0.43406,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-04,2012,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-67.10989,-66.62355,-63.56977,-61.72115,0.41807,0.42524,0.43062,0.43403,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-05,2012,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-66.55902,-66.08276,-63.02861,-61.15541,0.41799,0.4251,0.43054,0.43399,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-06,2012,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-66.00808,-65.54164,-62.48708,-60.58959,0.41791,0.42496,0.43046,0.43396,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-07,2012,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-65.45641,-64.99953,-61.94455,-60.02307,0.41783,0.42482,0.43038,0.43392,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-08,2012,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-64.90335,-64.45579,-61.40039,-59.45523,0.41775,0.42468,0.43029,0.43387,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-09,2012,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-64.34824,-63.90978,-60.85397,-58.88543,0.41766,0.42453,0.4302,0.43382,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-10,2012,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-63.79044,-63.36085,-60.30465,-58.31305,0.41758,0.42439,0.43011,0.43377,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-11,2012,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-63.22927,-62.80835,-59.7518,-57.73745,0.41749,0.42424,0.43001,0.43371,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2012-01-12,2012,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-62.66408,-62.25165,-59.1948,-57.15802,0.4174,0.42409,0.42991,0.43365,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
