#
# Transition date estimate for howland1
#
# Site: howland1
# Veg Type: EN
# ROI ID Number: 3000
# Aggregation period: 3day
# Year min: 2010
# Year max: 2018
# Final Processing Date: 2019-09-10
# Final Processing Time: 15:12:19
# Spline RMSE gcc_mean: 0.01021
# Spline RMSE gcc_50: 0.01009
# Spline RMSE gcc_75: 0.01127
# Spline RMSE gcc_90: 0.01372
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
howland1,EN,3000,rising,gcc_75,2015-04-11,2015-04-26,2015-05-21,2015-04-05,2015-04-20,2015-05-15,2015-04-18,2015-05-03,2015-05-25,-0.0049,0.00342,0.01766,-0.01,0.04417
howland1,EN,3000,rising,gcc_75,2016-04-03,2016-04-18,2016-05-15,2016-03-28,2016-04-13,2016-05-07,2016-04-10,2016-04-24,2016-05-20,-0.01238,-0.00302,0.01275,-0.01791,0.04235
howland1,EN,3000,rising,gcc_75,2017-04-05,2017-04-19,2017-05-15,2017-03-27,2017-04-14,2017-05-07,2017-04-12,2017-04-26,2017-05-22,-0.00569,0.00186,0.01611,-0.01107,0.04274
howland1,EN,3000,rising,gcc_75,2018-04-07,2018-04-23,2018-05-19,2018-03-30,2018-04-17,2018-05-11,2018-04-15,2018-04-29,2018-05-26,-0.00267,0.00574,0.01961,-0.00766,0.04627
howland1,EN,3000,rising,gcc_50,2011-04-09,2011-04-26,2011-05-16,2011-04-03,2011-04-21,2011-05-12,2011-04-16,2011-05-01,2011-05-20,-0.01953,-0.0105,0.00511,-0.02524,0.03476
howland1,EN,3000,rising,gcc_50,2012-03-23,2012-04-09,2012-05-08,2012-03-17,2012-04-03,2012-05-02,2012-03-29,2012-04-16,2012-05-12,-0.01892,-0.01011,0.00584,-0.02483,0.03535
howland1,EN,3000,rising,gcc_50,2013-04-09,2013-04-28,2013-05-20,2013-04-04,2013-04-22,2013-05-16,2013-04-15,2013-05-03,2013-05-23,-0.01783,-0.00765,0.00936,-0.02402,0.04162
howland1,EN,3000,rising,gcc_50,2014-04-11,2014-04-28,2014-05-20,2014-04-05,2014-04-22,2014-05-16,2014-04-18,2014-05-05,2014-05-24,-0.01162,-0.00338,0.01082,-0.01711,0.03862
howland1,EN,3000,rising,gcc_50,2015-04-11,2015-04-27,2015-05-22,2015-04-06,2015-04-21,2015-05-17,2015-04-18,2015-05-04,2015-05-25,-0.01029,-0.00198,0.01213,-0.01529,0.03839
howland1,EN,3000,rising,gcc_50,2016-04-01,2016-04-16,2016-05-14,2016-03-26,2016-04-12,2016-05-07,2016-04-07,2016-04-21,2016-05-19,-0.01989,-0.01067,0.00602,-0.0259,0.03693
howland1,EN,3000,rising,gcc_50,2017-04-03,2017-04-18,2017-05-13,2017-03-26,2017-04-13,2017-05-06,2017-04-09,2017-04-23,2017-05-20,-0.01389,-0.00573,0.00852,-0.01939,0.03579
howland1,EN,3000,rising,gcc_50,2018-04-07,2018-04-22,2018-05-18,2018-03-31,2018-04-17,2018-05-11,2018-04-14,2018-04-28,2018-05-24,-0.01016,-0.00195,0.01267,-0.01551,0.04009
howland1,EN,3000,rising,gcc_mean,2011-04-09,2011-04-26,2011-05-16,2011-04-03,2011-04-21,2011-05-12,2011-04-17,2011-05-01,2011-05-20,-0.01857,-0.00983,0.00535,-0.02411,0.03434
howland1,EN,3000,rising,gcc_mean,2012-03-22,2012-04-09,2012-05-07,2012-03-16,2012-04-03,2012-05-02,2012-03-29,2012-04-16,2012-05-12,-0.01859,-0.00925,0.00573,-0.02404,0.03543
howland1,EN,3000,rising,gcc_mean,2013-04-09,2013-04-28,2013-05-20,2013-04-04,2013-04-22,2013-05-16,2013-04-15,2013-05-04,2013-05-24,-0.01589,-0.00602,0.01035,-0.02213,0.04252
howland1,EN,3000,rising,gcc_mean,2014-04-07,2014-04-24,2014-05-18,2014-04-01,2014-04-18,2014-05-13,2014-04-15,2014-05-02,2014-05-22,-0.01014,-0.00212,0.01156,-0.01505,0.03803
howland1,EN,3000,rising,gcc_mean,2015-04-10,2015-04-25,2015-05-21,2015-04-05,2015-04-20,2015-05-15,2015-04-17,2015-05-03,2015-05-25,-0.00833,-0.00065,0.01312,-0.01299,0.03822
howland1,EN,3000,rising,gcc_mean,2016-04-01,2016-04-16,2016-05-13,2016-03-25,2016-04-12,2016-05-06,2016-04-07,2016-04-22,2016-05-19,-0.01705,-0.0082,0.00729,-0.02286,0.03731
howland1,EN,3000,rising,gcc_mean,2017-04-02,2017-04-17,2017-05-12,2017-03-24,2017-04-12,2017-05-05,2017-04-09,2017-04-23,2017-05-19,-0.01189,-0.00435,0.00912,-0.01704,0.03496
howland1,EN,3000,rising,gcc_mean,2018-04-06,2018-04-22,2018-05-18,2018-03-28,2018-04-16,2018-05-10,2018-04-14,2018-04-28,2018-05-25,-0.0076,0.00014,0.0132,-0.0124,0.03822
howland1,EN,3000,falling,gcc_90,2017-12-03,2017-11-15,2017-10-15,2018-01-20,2017-11-29,2017-10-29,2017-11-18,2017-11-02,2017-10-05,0.01013,0.01637,0.02745,0.00614,0.04817
howland1,EN,3000,falling,gcc_90,2016-11-27,2016-11-09,2016-10-10,2016-12-13,2016-11-19,2016-10-22,2016-11-15,2016-10-30,2016-10-02,0.00488,0.0123,0.02505,0.00027,0.04937
howland1,EN,3000,falling,gcc_90,2015-11-27,2015-11-09,2015-10-12,2015-12-10,2015-11-17,2015-10-22,2015-11-16,2015-11-01,2015-10-02,-0.00149,0.00729,0.02173,-0.00679,0.05021
howland1,EN,3000,falling,gcc_90,2014-12-11,2014-11-18,2014-10-19,2014-12-24,2014-12-01,2014-10-29,2014-11-25,2014-11-07,2014-10-09,0.00218,0.00996,0.02353,-0.0027,0.04946
howland1,EN,3000,falling,gcc_90,2013-11-25,2013-11-07,2013-10-13,2014-01-08,2013-11-16,2013-10-21,2013-11-12,2013-10-29,2013-10-03,0.00355,0.01093,0.02439,-0.00156,0.05024
howland1,EN,3000,falling,gcc_90,2012-12-06,2012-11-13,2012-10-17,2012-12-18,2012-11-25,2012-10-25,2012-11-23,2012-11-03,2012-10-09,-0.00588,0.00245,0.01669,-0.01114,0.04394
howland1,EN,3000,falling,gcc_90,2011-12-01,2011-11-11,2011-10-16,2011-12-11,2011-11-22,2011-10-24,2011-11-20,2011-11-02,2011-10-09,-0.00564,0.00274,0.01735,-0.0112,0.04511
howland1,EN,3000,falling,gcc_90,2010-12-05,2010-11-11,2010-10-11,2010-12-22,2010-11-23,2010-10-19,2010-12-04,2010-10-30,2010-10-03,-0.00167,0.00722,0.02293,-0.00754,0.05298
howland1,EN,3000,falling,gcc_75,2017-12-02,2017-11-13,2017-10-12,2018-01-20,2017-11-23,2017-10-22,2017-11-20,2017-11-03,2017-10-05,0.00158,0.00832,0.02028,-0.00277,0.04266
howland1,EN,3000,falling,gcc_75,2016-11-25,2016-11-07,2016-10-07,2016-12-06,2016-11-14,2016-10-15,2016-11-16,2016-10-29,2016-10-01,-0.00396,0.00344,0.01671,-0.00893,0.04231
howland1,EN,3000,falling,gcc_75,2015-11-28,2015-11-10,2015-10-12,2015-12-08,2015-11-16,2015-10-20,2015-11-19,2015-11-03,2015-10-05,-0.01011,-0.00117,0.01431,-0.01573,0.04396
howland1,EN,3000,falling,gcc_75,2014-12-10,2014-11-17,2014-10-20,2014-12-20,2014-11-26,2014-10-27,2014-11-28,2014-11-09,2014-10-13,-0.00516,0.00313,0.01743,-0.01048,0.04482
howland1,EN,3000,falling,gcc_75,2013-11-29,2013-11-08,2013-10-13,2013-12-13,2013-11-16,2013-10-21,2013-11-17,2013-11-01,2013-10-07,-0.004,0.00441,0.01899,-0.00934,0.0463
howland1,EN,3000,falling,gcc_75,2012-12-06,2012-11-13,2012-10-17,2012-12-14,2012-11-22,2012-10-23,2012-11-27,2012-11-06,2012-10-11,-0.01423,-0.00521,0.00967,-0.01999,0.03922
howland1,EN,3000,falling,gcc_75,2011-11-26,2011-11-06,2011-10-13,2011-12-04,2011-11-13,2011-10-19,2011-11-16,2011-10-30,2011-10-07,-0.01133,-0.00278,0.01171,-0.01661,0.03976
howland1,EN,3000,falling,gcc_75,2010-12-05,2010-11-11,2010-10-11,2010-12-22,2010-11-20,2010-10-18,2010-12-04,2010-11-02,2010-10-06,-0.01146,-0.00203,0.01456,-0.01743,0.0454
howland1,EN,3000,falling,gcc_50,2017-12-02,2017-11-13,2017-10-12,2018-01-20,2017-11-22,2017-10-21,2017-11-22,2017-11-04,2017-10-06,-0.00599,0.00089,0.01301,-0.01047,0.03577
howland1,EN,3000,falling,gcc_50,2016-11-22,2016-11-05,2016-10-06,2016-11-30,2016-11-11,2016-10-13,2016-11-15,2016-10-29,2016-10-01,-0.01201,-0.0041,0.00994,-0.0174,0.03688
howland1,EN,3000,falling,gcc_50,2015-11-25,2015-11-09,2015-10-12,2015-12-03,2015-11-13,2015-10-18,2015-11-18,2015-11-03,2015-10-06,-0.01818,-0.00924,0.00704,-0.02424,0.03823
howland1,EN,3000,falling,gcc_50,2014-12-04,2014-11-12,2014-10-15,2014-12-15,2014-11-19,2014-10-22,2014-11-22,2014-11-05,2014-10-08,-0.01152,-0.00335,0.01115,-0.01683,0.03854
howland1,EN,3000,falling,gcc_50,2013-11-28,2013-11-08,2013-10-14,2013-12-09,2013-11-14,2013-10-20,2013-11-18,2013-11-02,2013-10-08,-0.01399,-0.00486,0.01094,-0.01997,0.04161
howland1,EN,3000,falling,gcc_50,2012-12-05,2012-11-13,2012-10-17,2012-12-12,2012-11-20,2012-10-22,2012-11-27,2012-11-06,2012-10-12,-0.02008,-0.01105,0.00486,-0.02596,0.03536
howland1,EN,3000,falling,gcc_50,2011-11-22,2011-11-04,2011-10-11,2011-11-29,2011-11-09,2011-10-17,2011-11-13,2011-10-29,2011-10-07,-0.01753,-0.00918,0.0064,-0.0231,0.03481
howland1,EN,3000,falling,gcc_50,2010-12-03,2010-11-09,2010-10-11,2010-12-22,2010-11-17,2010-10-16,2010-11-23,2010-11-01,2010-10-06,-0.01817,-0.00883,0.00751,-0.02421,0.03884
howland1,EN,3000,falling,gcc_mean,2017-12-02,2017-11-14,2017-10-13,2018-01-20,2017-11-23,2017-10-23,2017-11-21,2017-11-04,2017-10-06,-0.00378,0.00234,0.01364,-0.00806,0.03492
howland1,EN,3000,falling,gcc_mean,2016-11-23,2016-11-06,2016-10-07,2016-12-02,2016-11-12,2016-10-14,2016-11-15,2016-10-30,2016-10-01,-0.00998,-0.00236,0.01113,-0.01518,0.03722
howland1,EN,3000,falling,gcc_mean,2015-11-24,2015-11-08,2015-10-11,2015-12-02,2015-11-13,2015-10-18,2015-11-17,2015-11-02,2015-10-04,-0.01598,-0.00727,0.00823,-0.02175,0.03816
howland1,EN,3000,falling,gcc_mean,2014-12-02,2014-11-10,2014-10-13,2014-12-14,2014-11-18,2014-10-21,2014-11-20,2014-11-03,2014-10-06,-0.00991,-0.00183,0.01188,-0.01502,0.03803
howland1,EN,3000,falling,gcc_mean,2013-11-29,2013-11-09,2013-10-16,2013-12-10,2013-11-15,2013-10-21,2013-11-18,2013-11-03,2013-10-10,-0.01128,-0.00246,0.01264,-0.01699,0.04222
howland1,EN,3000,falling,gcc_mean,2012-12-04,2012-11-13,2012-10-18,2012-12-12,2012-11-20,2012-10-23,2012-11-26,2012-11-06,2012-10-13,-0.01798,-0.00945,0.00583,-0.0239,0.03531
howland1,EN,3000,falling,gcc_mean,2011-11-24,2011-11-05,2011-10-13,2011-12-01,2011-11-11,2011-10-18,2011-11-15,2011-10-30,2011-10-08,-0.01713,-0.00858,0.00613,-0.02258,0.03418
howland1,EN,3000,falling,gcc_mean,2010-12-03,2010-11-09,2010-10-11,2010-12-22,2010-11-18,2010-10-17,2010-11-24,2010-11-01,2010-10-06,-0.01602,-0.00678,0.00911,-0.02206,0.03934
