#
# 3-day summary product time series for oregonYP
#
# Site: oregonYP
# Veg Type: EN
# ROI ID Number: 1000
# Lat: 44.32384
# Lon: -121.605993
# Elev: 977
# UTC Offset: -8
# Image Count Threshold: 1
# Aggregation Period: 3
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2018-07-17
# Creation Time: 20:33:15
# Update Date: 2019-09-10
# Update Time: 07:56:17
# Final Processing Date:: 2019-09-10
# Final Processing Time:: 12:47:05
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90,smooth_gcc_mean,smooth_gcc_50,smooth_gcc_75,smooth_gcc_90,smooth_rcc_mean,smooth_rcc_50,smooth_rcc_75,smooth_rcc_90,smooth_ci_gcc_mean,smooth_ci_gcc_50,smooth_ci_gcc_75,smooth_ci_gcc_90,smooth_ci_rcc_mean,smooth_ci_rcc_50,smooth_ci_rcc_75,smooth_ci_rcc_90,int_flag
2011-09-30,2011,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06223,-0.06572,-0.05692,-0.04902,0.44694,0.449,0.45089,0.45754,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-01,2011,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06306,-0.06658,-0.05778,-0.04995,0.44746,0.44955,0.45135,0.45801,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-02,2011,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06387,-0.06741,-0.05862,-0.05085,0.44795,0.45004,0.45179,0.45846,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-03,2011,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06466,-0.06821,-0.05942,-0.05172,0.4484,0.4505,0.45221,0.45888,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-04,2011,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06543,-0.06899,-0.0602,-0.05256,0.44882,0.45093,0.45261,0.4593,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-05,2011,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06618,-0.06975,-0.06095,-0.05336,0.44922,0.45133,0.453,0.4597,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-06,2011,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06691,-0.07048,-0.06168,-0.05413,0.4496,0.45171,0.45339,0.46011,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-07,2011,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06762,-0.07121,-0.06238,-0.05486,0.44996,0.45208,0.45379,0.46053,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-08,2011,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06831,-0.07192,-0.06307,-0.05555,0.45031,0.45244,0.4542,0.46097,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-09,2011,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06899,-0.07262,-0.06373,-0.0562,0.45064,0.45279,0.45463,0.46143,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-10,2011,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.06966,-0.07332,-0.06438,-0.05681,0.45098,0.45315,0.45508,0.46193,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-11,2011,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07031,-0.07402,-0.06502,-0.05737,0.45131,0.45353,0.45556,0.46247,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-12,2011,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07095,-0.07471,-0.06564,-0.05789,0.45164,0.45392,0.45609,0.46305,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-13,2011,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07158,-0.07542,-0.06624,-0.05836,0.45197,0.45433,0.45665,0.46369,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-14,2011,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.0722,-0.07613,-0.06684,-0.05879,0.45232,0.45478,0.45727,0.46439,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-15,2011,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.0728,-0.07686,-0.06743,-0.05916,0.45268,0.45526,0.45795,0.46517,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-16,2011,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.0734,-0.0776,-0.06801,-0.05948,0.45305,0.45578,0.45869,0.46602,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-17,2011,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.074,-0.07836,-0.06859,-0.05975,0.45345,0.45635,0.4595,0.46696,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-18,2011,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07458,-0.07915,-0.06917,-0.05996,0.45389,0.45701,0.4604,0.46799,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-19,2011,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07515,-0.07997,-0.06975,-0.06011,0.4544,0.45776,0.46136,0.46913,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-20,2011,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07572,-0.08082,-0.07032,-0.06021,0.45496,0.45859,0.46239,0.47033,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-21,2011,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07627,-0.08169,-0.0709,-0.06027,0.45556,0.45948,0.46347,0.4716,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-22,2011,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07682,-0.08257,-0.07148,-0.0603,0.45619,0.46042,0.46457,0.4729,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-23,2011,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07736,-0.08345,-0.07205,-0.0603,0.45684,0.46138,0.4657,0.47422,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-24,2011,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.0779,-0.08434,-0.07262,-0.0603,0.45749,0.46235,0.46682,0.47555,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-25,2011,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07843,-0.08522,-0.07318,-0.06029,0.45814,0.46331,0.46793,0.47686,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
2011-10-26,2011,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.07895,-0.08609,-0.07374,-0.06029,0.45877,0.46424,0.46901,0.47814,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,1
